date,symbol,predicted_alpha,prediction_rank,shadow_decision,decision,target_weight,research_gate
2026-08-31,FFIV,-0.04833474934150829,0.11666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CSCO,-0.04857965290026496,0.11333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,SWK,-0.051700811012124565,0.11,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CCL,-0.05465940738673473,0.10666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,AKAM,-0.06579575408419526,0.10333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,NTAP,-0.06773590702169265,0.1,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,IVZ,-0.07365958107726348,0.09666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,GS,-0.08072240885831541,0.09333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,PANW,-0.09859438045173544,0.09,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,AVGO,-0.10019652178280096,0.08666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,TEL,-0.10056909080114444,0.08333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CAT,-0.11522763218623597,0.08,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,NEM,-0.1396438037023775,0.07666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ORCL,-0.14861664456737558,0.07333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,TSLA,-0.15602250324559153,0.07,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ETN,-0.15627630096133263,0.06666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ADI,-0.16523636481301734,0.06333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,TXN,-0.17083106084473088,0.06,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,FCX,-0.17913578921925472,0.056666666666666664,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,NXPI,-0.18123296938529884,0.05333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CIEN,-0.1829038949931128,0.05,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,FSLR,-0.18710752456849702,0.04666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,SWKS,-0.19262262087126736,0.043333333333333335,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,STX,-0.22887207594248143,0.04,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MU,-0.23422653277250738,0.03666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,QCOM,-0.25845501152274547,0.03333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,AMD,-0.2793465751510038,0.03,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,INTC,-0.28987549746121993,0.02666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ON,-0.2926828478714815,0.023333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,AMAT,-0.31221323483837116,0.02,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,KLAC,-0.3552326764954939,0.016666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,WDC,-0.36013760091542946,0.013333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,GLW,-0.38636364779907467,0.01,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,LRCX,-0.392267301552812,0.006666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MRVL,-0.4836030820724098,0.0033333333333333335,NO_TRADE,NO_TRADE,0.0,FAIL
